state_po,county_name,candidate,party,candidatevotes,totalvotes
UT,UTAH,DONALD J TRUMP,REPUBLICAN,0,284286
UT,UTAH,DONALD J TRUMP,REPUBLICAN,0,284286
UT,UTAH,DONALD J TRUMP,REPUBLICAN,192812,284286
UT,WASATCH,JOSEPH R BIDEN JR,DEMOCRAT,0,17790
UT,WASATCH,JOSEPH R BIDEN JR,DEMOCRAT,0,17790
UT,WASATCH,JOSEPH R BIDEN JR,DEMOCRAT,0,17790
UT,WASATCH,JOSEPH R BIDEN JR,DEMOCRAT,6187,17790
UT,WASATCH,OTHER,GREEN,0,17790
UT,WASATCH,OTHER,GREEN,0,17790
UT,WASATCH,OTHER,GREEN,0,17790
UT,WASATCH,OTHER,GREEN,45,17790
UT,WASATCH,JO JORGENSEN,LIBERTARIAN,0,17790
UT,WASATCH,JO JORGENSEN,LIBERTARIAN,0,17790
UT,WASATCH,JO JORGENSEN,LIBERTARIAN,0,17790
UT,WASATCH,JO JORGENSEN,LIBERTARIAN,352,17790
UT,WASATCH,OTHER,OTHER,0,17790
UT,WASATCH,OTHER,OTHER,0,17790
UT,WASATCH,OTHER,OTHER,0,17790
UT,WASATCH,OTHER,OTHER,411,17790
UT,WASATCH,DONALD J TRUMP,REPUBLICAN,0,17790
UT,WASATCH,DONALD J TRUMP,REPUBLICAN,0,17790
UT,WASATCH,DONALD J TRUMP,REPUBLICAN,0,17790
UT,WASATCH,DONALD J TRUMP,REPUBLICAN,10795,17790
UT,WASHINGTON,JOSEPH R BIDEN JR,DEMOCRAT,0,91070
UT,WASHINGTON,JOSEPH R BIDEN JR,DEMOCRAT,0,91070
UT,WASHINGTON,JOSEPH R BIDEN JR,DEMOCRAT,0,91070
UT,WASHINGTON,JOSEPH R BIDEN JR,DEMOCRAT,20530,91070
UT,WASHINGTON,OTHER,GREEN,0,91070
UT,WASHINGTON,OTHER,GREEN,0,91070
UT,WASHINGTON,OTHER,GREEN,0,91070
UT,WASHINGTON,OTHER,GREEN,187,91070
UT,WASHINGTON,JO JORGENSEN,LIBERTARIAN,0,91070
UT,WASHINGTON,JO JORGENSEN,LIBERTARIAN,0,91070
UT,WASHINGTON,JO JORGENSEN,LIBERTARIAN,0,91070
UT,WASHINGTON,JO JORGENSEN,LIBERTARIAN,1742,91070
UT,WASHINGTON,OTHER,OTHER,0,91070
UT,WASHINGTON,OTHER,OTHER,0,91070
UT,WASHINGTON,OTHER,OTHER,0,91070
UT,WASHINGTON,OTHER,OTHER,1317,91070
UT,WASHINGTON,DONALD J TRUMP,REPUBLICAN,0,91070
UT,WASHINGTON,DONALD J TRUMP,REPUBLICAN,0,91070
UT,WASHINGTON,DONALD J TRUMP,REPUBLICAN,0,91070
UT,WASHINGTON,DONALD J TRUMP,REPUBLICAN,67294,91070
UT,WAYNE,JOSEPH R BIDEN JR,DEMOCRAT,0,1621
UT,WAYNE,JOSEPH R BIDEN JR,DEMOCRAT,0,1621
UT,WAYNE,JOSEPH R BIDEN JR,DEMOCRAT,0,1621
UT,WAYNE,JOSEPH R BIDEN JR,DEMOCRAT,365,1621
UT,WAYNE,OTHER,GREEN,0,1621
UT,WAYNE,OTHER,GREEN,0,1621
UT,WAYNE,OTHER,GREEN,0,1621
UT,WAYNE,OTHER,GREEN,3,1621
UT,WAYNE,JO JORGENSEN,LIBERTARIAN,0,1621
UT,WAYNE,JO JORGENSEN,LIBERTARIAN,0,1621
UT,WAYNE,JO JORGENSEN,LIBERTARIAN,0,1621
UT,WAYNE,JO JORGENSEN,LIBERTARIAN,9,1621
UT,WAYNE,OTHER,OTHER,0,1621
UT,WAYNE,OTHER,OTHER,0,1621
UT,WAYNE,OTHER,OTHER,0,1621
UT,WAYNE,OTHER,OTHER,15,1621
UT,WAYNE,DONALD J TRUMP,REPUBLICAN,0,1621
UT,WAYNE,DONALD J TRUMP,REPUBLICAN,0,1621
UT,WAYNE,DONALD J TRUMP,REPUBLICAN,0,1621
UT,WAYNE,DONALD J TRUMP,REPUBLICAN,1229,1621
UT,WEBER,JOSEPH R BIDEN JR,DEMOCRAT,0,111403
UT,WEBER,JOSEPH R BIDEN JR,DEMOCRAT,0,111403
UT,WEBER,JOSEPH R BIDEN JR,DEMOCRAT,0,111403
UT,WEBER,JOSEPH R BIDEN JR,DEMOCRAT,40695,111403
UT,WEBER,OTHER,GREEN,0,111403
UT,WEBER,OTHER,GREEN,0,111403
UT,WEBER,OTHER,GREEN,0,111403
UT,WEBER,OTHER,GREEN,482,111403
UT,WEBER,JO JORGENSEN,LIBERTARIAN,0,111403
UT,WEBER,JO JORGENSEN,LIBERTARIAN,0,111403
UT,WEBER,JO JORGENSEN,LIBERTARIAN,0,111403
UT,WEBER,JO JORGENSEN,LIBERTARIAN,2849,111403
UT,WEBER,OTHER,OTHER,0,111403
UT,WEBER,OTHER,OTHER,0,111403
UT,WEBER,OTHER,OTHER,0,111403
UT,WEBER,OTHER,OTHER,1428,111403
UT,WEBER,DONALD J TRUMP,REPUBLICAN,0,111403
UT,WEBER,DONALD J TRUMP,REPUBLICAN,0,111403
UT,WEBER,DONALD J TRUMP,REPUBLICAN,0,111403
UT,WEBER,DONALD J TRUMP,REPUBLICAN,65949,111403
VA,ACCOMACK,JOSEPH R BIDEN JR,DEMOCRAT,5495,16962
VA,ACCOMACK,JOSEPH R BIDEN JR,DEMOCRAT,2072,16962
VA,ACCOMACK,JOSEPH R BIDEN JR,DEMOCRAT,11,16962
VA,ACCOMACK,JO JORGENSEN,LIBERTARIAN,66,16962
VA,ACCOMACK,JO JORGENSEN,LIBERTARIAN,122,16962
VA,ACCOMACK,JO JORGENSEN,LIBERTARIAN,0,16962
VA,ACCOMACK,OTHER,OTHER,12,16962
VA,ACCOMACK,OTHER,OTHER,12,16962
VA,ACCOMACK,OTHER,OTHER,0,16962
VA,ACCOMACK,DONALD J TRUMP,REPUBLICAN,3084,16962
VA,ACCOMACK,DONALD J TRUMP,REPUBLICAN,6078,16962
VA,ACCOMACK,DONALD J TRUMP,REPUBLICAN,10,16962
VA,ALBEMARLE,JOSEPH R BIDEN JR,DEMOCRAT,33416,64657
VA,ALBEMARLE,JOSEPH R BIDEN JR,DEMOCRAT,8716,64657
VA,ALBEMARLE,JOSEPH R BIDEN JR,DEMOCRAT,334,64657
VA,ALBEMARLE,JO JORGENSEN,LIBERTARIAN,492,64657
VA,ALBEMARLE,JO JORGENSEN,LIBERTARIAN,517,64657
VA,ALBEMARLE,JO JORGENSEN,LIBERTARIAN,5,64657
VA,ALBEMARLE,OTHER,OTHER,210,64657
VA,ALBEMARLE,OTHER,OTHER,159,64657
VA,ALBEMARLE,OTHER,OTHER,4,64657
VA,ALBEMARLE,DONALD J TRUMP,REPUBLICAN,9124,64657
VA,ALBEMARLE,DONALD J TRUMP,REPUBLICAN,11587,64657
VA,ALBEMARLE,DONALD J TRUMP,REPUBLICAN,93,64657
VA,ALLEGHANY,JOSEPH R BIDEN JR,DEMOCRAT,1250,8203
VA,ALLEGHANY,JOSEPH R BIDEN JR,DEMOCRAT,993,8203
VA,ALLEGHANY,JOSEPH R BIDEN JR,DEMOCRAT,0,8203
VA,ALLEGHANY,JO JORGENSEN,LIBERTARIAN,24,8203
VA,ALLEGHANY,JO JORGENSEN,LIBERTARIAN,65,8203
VA,ALLEGHANY,JO JORGENSEN,LIBERTARIAN,0,8203
VA,ALLEGHANY,OTHER,OTHER,4,8203
VA,ALLEGHANY,OTHER,OTHER,8,8203
VA,ALLEGHANY,OTHER,OTHER,0,8203
VA,ALLEGHANY,DONALD J TRUMP,REPUBLICAN,1450,8203
VA,ALLEGHANY,DONALD J TRUMP,REPUBLICAN,4409,8203
VA,ALLEGHANY,DONALD J TRUMP,REPUBLICAN,0,8203
VA,AMELIA,JOSEPH R BIDEN JR,DEMOCRAT,1719,7894
VA,AMELIA,JOSEPH R BIDEN JR,DEMOCRAT,673,7894
VA,AMELIA,JOSEPH R BIDEN JR,DEMOCRAT,19,7894
VA,AMELIA,JO JORGENSEN,LIBERTARIAN,37,7894
VA,AMELIA,JO JORGENSEN,LIBERTARIAN,42,7894
VA,AMELIA,JO JORGENSEN,LIBERTARIAN,1,7894
VA,AMELIA,OTHER,OTHER,9,7894
VA,AMELIA,OTHER,OTHER,3,7894
VA,AMELIA,OTHER,OTHER,1,7894
VA,AMELIA,DONALD J TRUMP,REPUBLICAN,2595,7894
VA,AMELIA,DONALD J TRUMP,REPUBLICAN,2778,7894
VA,AMELIA,DONALD J TRUMP,REPUBLICAN,17,7894
VA,AMHERST,JOSEPH R BIDEN JR,DEMOCRAT,3871,17005
VA,AMHERST,JOSEPH R BIDEN JR,DEMOCRAT,1746,17005
VA,AMHERST,JOSEPH R BIDEN JR,DEMOCRAT,55,17005
VA,AMHERST,JO JORGENSEN,LIBERTARIAN,86,17005
VA,AMHERST,JO JORGENSEN,LIBERTARIAN,164,17005
VA,AMHERST,JO JORGENSEN,LIBERTARIAN,1,17005
VA,AMHERST,OTHER,OTHER,17,17005
VA,AMHERST,OTHER,OTHER,24,17005
VA,AMHERST,OTHER,OTHER,0,17005
VA,AMHERST,DONALD J TRUMP,REPUBLICAN,4487,17005
VA,AMHERST,DONALD J TRUMP,REPUBLICAN,6550,17005
VA,AMHERST,DONALD J TRUMP,REPUBLICAN,4,17005
VA,APPOMATTOX,JOSEPH R BIDEN JR,DEMOCRAT,1565,9268
VA,APPOMATTOX,JOSEPH R BIDEN JR,DEMOCRAT,850,9268
VA,APPOMATTOX,JOSEPH R BIDEN JR,DEMOCRAT,3,9268
VA,APPOMATTOX,JO JORGENSEN,LIBERTARIAN,47,9268
VA,APPOMATTOX,JO JORGENSEN,LIBERTARIAN,71,9268
VA,APPOMATTOX,JO JORGENSEN,LIBERTARIAN,1,9268
VA,APPOMATTOX,OTHER,OTHER,10,9268
VA,APPOMATTOX,OTHER,OTHER,19,9268
VA,APPOMATTOX,OTHER,OTHER,0,9268
VA,APPOMATTOX,DONALD J TRUMP,REPUBLICAN,2995,9268
VA,APPOMATTOX,DONALD J TRUMP,REPUBLICAN,3700,9268
VA,APPOMATTOX,DONALD J TRUMP,REPUBLICAN,7,9268
VA,ARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,91963,130739
VA,ARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,13081,130739
VA,ARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,300,130739
VA,ARLINGTON,JO JORGENSEN,LIBERTARIAN,1168,130739
VA,ARLINGTON,JO JORGENSEN,LIBERTARIAN,662,130739
VA,ARLINGTON,JO JORGENSEN,LIBERTARIAN,6,130739
VA,ARLINGTON,OTHER,OTHER,823,130739
VA,ARLINGTON,OTHER,OTHER,405,130739
VA,ARLINGTON,OTHER,OTHER,13,130739
VA,ARLINGTON,DONALD J TRUMP,REPUBLICAN,13899,130739
VA,ARLINGTON,DONALD J TRUMP,REPUBLICAN,8306,130739
VA,ARLINGTON,DONALD J TRUMP,REPUBLICAN,113,130739
VA,AUGUSTA,JOSEPH R BIDEN JR,DEMOCRAT,7874,42278
VA,AUGUSTA,JOSEPH R BIDEN JR,DEMOCRAT,2911,42278
VA,AUGUSTA,JOSEPH R BIDEN JR,DEMOCRAT,55,42278
VA,AUGUSTA,JO JORGENSEN,LIBERTARIAN,256,42278
VA,AUGUSTA,JO JORGENSEN,LIBERTARIAN,346,42278
VA,AUGUSTA,JO JORGENSEN,LIBERTARIAN,6,42278
VA,AUGUSTA,OTHER,OTHER,55,42278
VA,AUGUSTA,OTHER,OTHER,61,42278
VA,AUGUSTA,OTHER,OTHER,0,42278
VA,AUGUSTA,DONALD J TRUMP,REPUBLICAN,12866,42278
VA,AUGUSTA,DONALD J TRUMP,REPUBLICAN,17741,42278
VA,AUGUSTA,DONALD J TRUMP,REPUBLICAN,107,42278
VA,BATH,JOSEPH R BIDEN JR,DEMOCRAT,358,2501
VA,BATH,JOSEPH R BIDEN JR,DEMOCRAT,288,2501
VA,BATH,JOSEPH R BIDEN JR,DEMOCRAT,0,2501
VA,BATH,JO JORGENSEN,LIBERTARIAN,4,2501
VA,BATH,JO JORGENSEN,LIBERTARIAN,12,2501
VA,BATH,JO JORGENSEN,LIBERTARIAN,0,2501
VA,BATH,OTHER,OTHER,2,2501
VA,BATH,OTHER,OTHER,3,2501
VA,BATH,OTHER,OTHER,0,2501
VA,BATH,DONALD J TRUMP,REPUBLICAN,399,2501
VA,BATH,DONALD J TRUMP,REPUBLICAN,1431,2501
VA,BATH,DONALD J TRUMP,REPUBLICAN,4,2501
VA,BEDFORD,JOSEPH R BIDEN JR,DEMOCRAT,8705,48669
VA,BEDFORD,JOSEPH R BIDEN JR,DEMOCRAT,3346,48669
VA,BEDFORD,JOSEPH R BIDEN JR,DEMOCRAT,125,48669
VA,BEDFORD,JO JORGENSEN,LIBERTARIAN,303,48669
VA,BEDFORD,JO JORGENSEN,LIBERTARIAN,393,48669
VA,BEDFORD,JO JORGENSEN,LIBERTARIAN,12,48669
VA,BEDFORD,OTHER,OTHER,87,48669
VA,BEDFORD,OTHER,OTHER,98,48669
VA,BEDFORD,OTHER,OTHER,0,48669
VA,BEDFORD,DONALD J TRUMP,REPUBLICAN,15208,48669
VA,BEDFORD,DONALD J TRUMP,REPUBLICAN,20268,48669
VA,BEDFORD,DONALD J TRUMP,REPUBLICAN,124,48669
VA,BLAND,JOSEPH R BIDEN JR,DEMOCRAT,313,3479
VA,BLAND,JOSEPH R BIDEN JR,DEMOCRAT,218,3479
VA,BLAND,JOSEPH R BIDEN JR,DEMOCRAT,1,3479
VA,BLAND,JO JORGENSEN,LIBERTARIAN,18,3479
VA,BLAND,JO JORGENSEN,LIBERTARIAN,22,3479
VA,BLAND,JO JORGENSEN,LIBERTARIAN,0,3479
VA,BLAND,OTHER,OTHER,1,3479
VA,BLAND,OTHER,OTHER,3,3479
VA,BLAND,OTHER,OTHER,0,3479
VA,BLAND,DONALD J TRUMP,REPUBLICAN,976,3479
VA,BLAND,DONALD J TRUMP,REPUBLICAN,1925,3479
VA,BLAND,DONALD J TRUMP,REPUBLICAN,2,3479
VA,BOTETOURT,JOSEPH R BIDEN JR,DEMOCRAT,4231,21123
VA,BOTETOURT,JOSEPH R BIDEN JR,DEMOCRAT,1455,21123
VA,BOTETOURT,JOSEPH R BIDEN JR,DEMOCRAT,14,21123
VA,BOTETOURT,JO JORGENSEN,LIBERTARIAN,120,21123
VA,BOTETOURT,JO JORGENSEN,LIBERTARIAN,144,21123
VA,BOTETOURT,JO JORGENSEN,LIBERTARIAN,0,21123
VA,BOTETOURT,OTHER,OTHER,34,21123
VA,BOTETOURT,OTHER,OTHER,26,21123
VA,BOTETOURT,OTHER,OTHER,0,21123
VA,BOTETOURT,DONALD J TRUMP,REPUBLICAN,7212,21123
VA,BOTETOURT,DONALD J TRUMP,REPUBLICAN,7875,21123
VA,BOTETOURT,DONALD J TRUMP,REPUBLICAN,12,21123
VA,BRUNSWICK,JOSEPH R BIDEN JR,DEMOCRAT,2807,7948
VA,BRUNSWICK,JOSEPH R BIDEN JR,DEMOCRAT,1745,7948
VA,BRUNSWICK,JOSEPH R BIDEN JR,DEMOCRAT,0,7948
VA,BRUNSWICK,JO JORGENSEN,LIBERTARIAN,12,7948
VA,BRUNSWICK,JO JORGENSEN,LIBERTARIAN,22,7948
VA,BRUNSWICK,JO JORGENSEN,LIBERTARIAN,0,7948
VA,BRUNSWICK,OTHER,OTHER,3,7948
VA,BRUNSWICK,OTHER,OTHER,2,7948
VA,BRUNSWICK,OTHER,OTHER,0,7948
VA,BRUNSWICK,DONALD J TRUMP,REPUBLICAN,1368,7948
VA,BRUNSWICK,DONALD J TRUMP,REPUBLICAN,1988,7948
VA,BRUNSWICK,DONALD J TRUMP,REPUBLICAN,1,7948
VA,BUCHANAN,JOSEPH R BIDEN JR,DEMOCRAT,768,9957
VA,BUCHANAN,JOSEPH R BIDEN JR,DEMOCRAT,815,9957
VA,BUCHANAN,JOSEPH R BIDEN JR,DEMOCRAT,4,9957
VA,BUCHANAN,JO JORGENSEN,LIBERTARIAN,10,9957
VA,BUCHANAN,JO JORGENSEN,LIBERTARIAN,34,9957
VA,BUCHANAN,JO JORGENSEN,LIBERTARIAN,0,9957
VA,BUCHANAN,OTHER,OTHER,7,9957
VA,BUCHANAN,OTHER,OTHER,8,9957
VA,BUCHANAN,OTHER,OTHER,0,9957
VA,BUCHANAN,DONALD J TRUMP,REPUBLICAN,2306,9957
VA,BUCHANAN,DONALD J TRUMP,REPUBLICAN,5981,9957
VA,BUCHANAN,DONALD J TRUMP,REPUBLICAN,24,9957
VA,BUCKINGHAM,JOSEPH R BIDEN JR,DEMOCRAT,2285,8129
VA,BUCKINGHAM,JOSEPH R BIDEN JR,DEMOCRAT,1181,8129
VA,BUCKINGHAM,JOSEPH R BIDEN JR,DEMOCRAT,5,8129
VA,BUCKINGHAM,JO JORGENSEN,LIBERTARIAN,39,8129
VA,BUCKINGHAM,JO JORGENSEN,LIBERTARIAN,54,8129
VA,BUCKINGHAM,JO JORGENSEN,LIBERTARIAN,0,8129
VA,BUCKINGHAM,OTHER,OTHER,12,8129
VA,BUCKINGHAM,OTHER,OTHER,9,8129
VA,BUCKINGHAM,OTHER,OTHER,0,8129
VA,BUCKINGHAM,DONALD J TRUMP,REPUBLICAN,1795,8129
VA,BUCKINGHAM,DONALD J TRUMP,REPUBLICAN,2744,8129
VA,BUCKINGHAM,DONALD J TRUMP,REPUBLICAN,5,8129
VA,CAMPBELL,JOSEPH R BIDEN JR,DEMOCRAT,5536,29901
VA,CAMPBELL,JOSEPH R BIDEN JR,DEMOCRAT,2534,29901
VA,CAMPBELL,JOSEPH R BIDEN JR,DEMOCRAT,0,29901
VA,CAMPBELL,JO JORGENSEN,LIBERTARIAN,180,29901
VA,CAMPBELL,JO JORGENSEN,LIBERTARIAN,310,29901
VA,CAMPBELL,JO JORGENSEN,LIBERTARIAN,0,29901
VA,CAMPBELL,OTHER,OTHER,50,29901
VA,CAMPBELL,OTHER,OTHER,46,29901
VA,CAMPBELL,OTHER,OTHER,0,29901
VA,CAMPBELL,DONALD J TRUMP,REPUBLICAN,9331,29901
VA,CAMPBELL,DONALD J TRUMP,REPUBLICAN,11914,29901
VA,CAMPBELL,DONALD J TRUMP,REPUBLICAN,0,29901
VA,CAROLINE,JOSEPH R BIDEN JR,DEMOCRAT,4957,16288
VA,CAROLINE,JOSEPH R BIDEN JR,DEMOCRAT,2648,16288
VA,CAROLINE,JOSEPH R BIDEN JR,DEMOCRAT,52,16288
VA,CAROLINE,JO JORGENSEN,LIBERTARIAN,84,16288
VA,CAROLINE,JO JORGENSEN,LIBERTARIAN,175,16288
VA,CAROLINE,JO JORGENSEN,LIBERTARIAN,0,16288
VA,CAROLINE,OTHER,OTHER,12,16288
VA,CAROLINE,OTHER,OTHER,24,16288
VA,CAROLINE,OTHER,OTHER,0,16288
VA,CAROLINE,DONALD J TRUMP,REPUBLICAN,2839,16288
VA,CAROLINE,DONALD J TRUMP,REPUBLICAN,5438,16288
VA,CAROLINE,DONALD J TRUMP,REPUBLICAN,59,16288
VA,CARROLL,JOSEPH R BIDEN JR,DEMOCRAT,1740,15657
VA,CARROLL,JOSEPH R BIDEN JR,DEMOCRAT,1078,15657
VA,CARROLL,JOSEPH R BIDEN JR,DEMOCRAT,24,15657
VA,CARROLL,JO JORGENSEN,LIBERTARIAN,33,15657
VA,CARROLL,JO JORGENSEN,LIBERTARIAN,82,15657
VA,CARROLL,JO JORGENSEN,LIBERTARIAN,3,15657
VA,CARROLL,OTHER,OTHER,11,15657
VA,CARROLL,OTHER,OTHER,27,15657
VA,CARROLL,OTHER,OTHER,0,15657
VA,CARROLL,DONALD J TRUMP,REPUBLICAN,3909,15657
VA,CARROLL,DONALD J TRUMP,REPUBLICAN,8706,15657
VA,CARROLL,DONALD J TRUMP,REPUBLICAN,44,15657
VA,CHARLES CITY,JOSEPH R BIDEN JR,DEMOCRAT,2024,4441
VA,CHARLES CITY,JOSEPH R BIDEN JR,DEMOCRAT,592,4441
VA,CHARLES CITY,JOSEPH R BIDEN JR,DEMOCRAT,8,4441
VA,CHARLES CITY,JO JORGENSEN,LIBERTARIAN,21,4441
VA,CHARLES CITY,JO JORGENSEN,LIBERTARIAN,33,4441
VA,CHARLES CITY,JO JORGENSEN,LIBERTARIAN,0,4441
VA,CHARLES CITY,OTHER,OTHER,2,4441
VA,CHARLES CITY,OTHER,OTHER,0,4441
VA,CHARLES CITY,OTHER,OTHER,0,4441
VA,CHARLES CITY,DONALD J TRUMP,REPUBLICAN,811,4441
VA,CHARLES CITY,DONALD J TRUMP,REPUBLICAN,947,4441
VA,CHARLES CITY,DONALD J TRUMP,REPUBLICAN,3,4441
VA,CHARLOTTE,JOSEPH R BIDEN JR,DEMOCRAT,1532,6191
VA,CHARLOTTE,JOSEPH R BIDEN JR,DEMOCRAT,785,6191
VA,CHARLOTTE,JOSEPH R BIDEN JR,DEMOCRAT,0,6191
VA,CHARLOTTE,JO JORGENSEN,LIBERTARIAN,21,6191
VA,CHARLOTTE,JO JORGENSEN,LIBERTARIAN,27,6191
VA,CHARLOTTE,JO JORGENSEN,LIBERTARIAN,0,6191
VA,CHARLOTTE,OTHER,OTHER,1,6191
VA,CHARLOTTE,OTHER,OTHER,10,6191
VA,CHARLOTTE,OTHER,OTHER,0,6191
VA,CHARLOTTE,DONALD J TRUMP,REPUBLICAN,1390,6191
VA,CHARLOTTE,DONALD J TRUMP,REPUBLICAN,2423,6191
VA,CHARLOTTE,DONALD J TRUMP,REPUBLICAN,2,6191
VA,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,85505,203955
VA,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,21006,203955
VA,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,424,203955
VA,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,1591,203955
VA,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,1312,203955
VA,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,24,203955
VA,CHESTERFIELD,OTHER,OTHER,473,203955
VA,CHESTERFIELD,OTHER,OTHER,290,203955
VA,CHESTERFIELD,OTHER,OTHER,4,203955
VA,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,57160,203955
VA,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,35939,203955
VA,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,227,203955
VA,CLARKE,JOSEPH R BIDEN JR,DEMOCRAT,3121,9337
VA,CLARKE,JOSEPH R BIDEN JR,DEMOCRAT,791,9337
VA,CLARKE,JOSEPH R BIDEN JR,DEMOCRAT,8,9337
VA,CLARKE,JO JORGENSEN,LIBERTARIAN,90,9337
VA,CLARKE,JO JORGENSEN,LIBERTARIAN,88,9337
VA,CLARKE,JO JORGENSEN,LIBERTARIAN,0,9337
VA,CLARKE,OTHER,OTHER,27,9337
VA,CLARKE,OTHER,OTHER,20,9337
VA,CLARKE,OTHER,OTHER,0,9337
VA,CLARKE,DONALD J TRUMP,REPUBLICAN,2554,9337
VA,CLARKE,DONALD J TRUMP,REPUBLICAN,2632,9337
VA,CLARKE,DONALD J TRUMP,REPUBLICAN,6,9337
VA,CRAIG,JOSEPH R BIDEN JR,DEMOCRAT,313,3170
VA,CRAIG,JOSEPH R BIDEN JR,DEMOCRAT,273,3170
VA,CRAIG,JOSEPH R BIDEN JR,DEMOCRAT,1,3170
VA,CRAIG,JO JORGENSEN,LIBERTARIAN,10,3170
VA,CRAIG,JO JORGENSEN,LIBERTARIAN,30,3170
VA,CRAIG,JO JORGENSEN,LIBERTARIAN,0,3170
VA,CRAIG,OTHER,OTHER,2,3170
VA,CRAIG,OTHER,OTHER,5,3170
VA,CRAIG,OTHER,OTHER,0,3170
VA,CRAIG,DONALD J TRUMP,REPUBLICAN,804,3170
VA,CRAIG,DONALD J TRUMP,REPUBLICAN,1721,3170
VA,CRAIG,DONALD J TRUMP,REPUBLICAN,11,3170
VA,CULPEPER,JOSEPH R BIDEN JR,DEMOCRAT,8016,27116
VA,CULPEPER,JOSEPH R BIDEN JR,DEMOCRAT,2543,27116
VA,CULPEPER,JOSEPH R BIDEN JR,DEMOCRAT,58,27116
VA,CULPEPER,JO JORGENSEN,LIBERTARIAN,191,27116
VA,CULPEPER,JO JORGENSEN,LIBERTARIAN,209,27116
VA,CULPEPER,JO JORGENSEN,LIBERTARIAN,6,27116
VA,CULPEPER,OTHER,OTHER,36,27116
VA,CULPEPER,OTHER,OTHER,45,27116
VA,CULPEPER,OTHER,OTHER,0,27116
VA,CULPEPER,DONALD J TRUMP,REPUBLICAN,6836,27116
VA,CULPEPER,DONALD J TRUMP,REPUBLICAN,9131,27116
VA,CULPEPER,DONALD J TRUMP,REPUBLICAN,45,27116
VA,CUMBERLAND,JOSEPH R BIDEN JR,DEMOCRAT,1422,5313
VA,CUMBERLAND,JOSEPH R BIDEN JR,DEMOCRAT,803,5313
VA,CUMBERLAND,JOSEPH R BIDEN JR,DEMOCRAT,2,5313
VA,CUMBERLAND,JO JORGENSEN,LIBERTARIAN,20,5313
VA,CUMBERLAND,JO JORGENSEN,LIBERTARIAN,33,5313
VA,CUMBERLAND,JO JORGENSEN,LIBERTARIAN,0,5313
VA,CUMBERLAND,OTHER,OTHER,4,5313
VA,CUMBERLAND,OTHER,OTHER,10,5313
VA,CUMBERLAND,OTHER,OTHER,0,5313
VA,CUMBERLAND,DONALD J TRUMP,REPUBLICAN,1039,5313
VA,CUMBERLAND,DONALD J TRUMP,REPUBLICAN,1974,5313
VA,CUMBERLAND,DONALD J TRUMP,REPUBLICAN,6,5313
VA,DICKENSON,JOSEPH R BIDEN JR,DEMOCRAT,1030,7307
VA,DICKENSON,JOSEPH R BIDEN JR,DEMOCRAT,473,7307
VA,DICKENSON,JOSEPH R BIDEN JR,DEMOCRAT,0,7307
VA,DICKENSON,JO JORGENSEN,LIBERTARIAN,18,7307
VA,DICKENSON,JO JORGENSEN,LIBERTARIAN,26,7307
VA,DICKENSON,JO JORGENSEN,LIBERTARIAN,0,7307
VA,DICKENSON,OTHER,OTHER,10,7307
VA,DICKENSON,OTHER,OTHER,2,7307
VA,DICKENSON,OTHER,OTHER,0,7307
VA,DICKENSON,DONALD J TRUMP,REPUBLICAN,2462,7307
VA,DICKENSON,DONALD J TRUMP,REPUBLICAN,3285,7307
VA,DICKENSON,DONALD J TRUMP,REPUBLICAN,1,7307
VA,DINWIDDIE,JOSEPH R BIDEN JR,DEMOCRAT,4265,15092
VA,DINWIDDIE,JOSEPH R BIDEN JR,DEMOCRAT,1944,15092
VA,DINWIDDIE,JOSEPH R BIDEN JR,DEMOCRAT,15,15092
VA,DINWIDDIE,JO JORGENSEN,LIBERTARIAN,59,15092
VA,DINWIDDIE,JO JORGENSEN,LIBERTARIAN,85,15092
VA,DINWIDDIE,JO JORGENSEN,LIBERTARIAN,0,15092
VA,DINWIDDIE,OTHER,OTHER,17,15092
VA,DINWIDDIE,OTHER,OTHER,12,15092
VA,DINWIDDIE,OTHER,OTHER,0,15092
VA,DINWIDDIE,DONALD J TRUMP,REPUBLICAN,3982,15092
VA,DINWIDDIE,DONALD J TRUMP,REPUBLICAN,4709,15092
VA,DINWIDDIE,DONALD J TRUMP,REPUBLICAN,4,15092
VA,ESSEX,JOSEPH R BIDEN JR,DEMOCRAT,2131,6178
VA,ESSEX,JOSEPH R BIDEN JR,DEMOCRAT,899,6178
VA,ESSEX,JOSEPH R BIDEN JR,DEMOCRAT,8,6178
VA,ESSEX,JO JORGENSEN,LIBERTARIAN,26,6178
VA,ESSEX,JO JORGENSEN,LIBERTARIAN,32,6178
VA,ESSEX,JO JORGENSEN,LIBERTARIAN,0,6178
